"run","stored","consumed"
1,2895.0,274.00029373168945
1,2894.0,275.90030097961426
1,2894.0,277.70030784606934
1,2894.0,279.4003143310547
1,2894.0,281.0003204345703
1,2894.0,282.9003276824951
1,2894.0,284.8003349304199
1,2894.0,286.7003421783447
1,2894.0,288.60034942626953
1,2894.0,290.50035667419434
1,2894.0,292.40036392211914
1,2894.0,294.30037117004395
1,2894.0,296.20037841796875
1,2894.0,298.10038566589355
1,2894.0,300.00039291381836
1,2894.0,302.80040168762207
1,2894.0,305.6004104614258
1,2894.0,308.20041847229004
1,2894.0,311.00042724609375
1,2894.0,313.40043449401855
1,2894.0,316.20044326782227
1,2894.0,318.60045051574707
1,2894.0,321.0004577636719
1,2894.0,323.60046577453613
1,2894.0,326.00047492980957
1,2894.0,328.60048484802246
1,2894.0,331.100492477417
1,2894.0,334.50050354003906
1,2894.0,337.90051460266113
1,2894.0,341.2005271911621
1,2894.0,344.5005397796631
1,2894.0,347.80055236816406
1,2894.0,351.5005626678467
1,2894.0,353.40056800842285
1,2894.0,355.300573348999
1,2894.0,357.2005786895752
1,2894.0,359.10058403015137
1,2894.0,360.8005886077881
1,2894.0,362.70059394836426
1,2894.0,364.6005973815918
1,2894.0,367.40060806274414
1,2894.0,370.00061798095703
1,2894.0,372.8006286621094
1,2894.0,375.40063858032227
1,2894.0,378.00064849853516
1,2894.0,380.60065841674805
1,2894.0,383.20066833496094
1,2894.0,385.6006774902344
1,2894.0,388.0006866455078
1,2894.0,390.80069732666016
1,2894.0,393.40070724487305
1,2894.0,395.8007164001465
1,2894.0,398.00072479248047
1,2894.0,400.60073471069336
1,2894.0,403.20074462890625
1,2894.0,406.0007553100586
1,2894.0,408.80076599121094
1,2894.0,411.6007766723633
1,2894.0,414.4007873535156
1,2894.0,417.1007957458496
1,2894.0,420.40080642700195
1,2894.0,424.400821685791
1,2894.0,428.4008369445801
1,2894.0,432.1008491516113
1,3510.0,436.00086212158203
1,3479.0,439.1008720397949
1,3479.0,442.8008842468262
1,3479.0,446.6008987426758
1,3479.0,450.60091400146484
1,3479.0,454.6009292602539
1,3479.0,458.20094299316406
1,3479.0,462.2009582519531
1,3479.0,466.00097274780273
1,3479.0,469.80098724365234
1,3479.0,473.8010025024414
1,3479.0,477.601016998291
1,3479.0,481.6010322570801
1,3479.0,485.4010467529297
1,3479.0,489.40106201171875
1,3479.0,493.4010772705078
1,3479.0,497.00109100341797
1,3479.0,500.8011054992676
1,3479.0,504.6011199951172
1,3479.0,508.4011344909668
1,3479.0,512.4011497497559
1,3479.0,516.2011642456055
1,3479.0,520.0011787414551
1,3479.0,523.8011932373047
1,3479.0,527.7012062072754
1,3479.0,531.6012191772461
1,4413.0,535.5012321472168
1,4413.0,538.2012405395508
1,4413.0,540.9012489318848
1,4413.0,543.6012496948242
1,4413.0,546.3012504577637
1,5266.0,549.0012512207031
1,5266.0,550.9012489318848
1,5266.0,552.8012466430664
1,5266.0,554.6012420654297
1,5266.0,556.401237487793
1,5266.0,558.2012329101562
1,5266.0,560.0012283325195
1,5266.0,561.8012237548828
1,5266.0,564.4012260437012
1,5266.0,567.4012260437012
1,5266.0,570.4012260437012
1,5266.0,573.4012260437012
1,5266.0,576.3012237548828
1,5266.0,580.1012268066406
1,5266.0,583.9012298583984
1,5266.0,587.1012229919434
1,5266.0,590.7012176513672
1,5266.0,594.5012130737305
1,5266.0,598.1012001037598
1,5266.0,601.601188659668
1,5266.0,605.8011779785156
1,5544.0,610.2011680603027
1,5541.0,613.4011611938477
1,5539.0,616.4011535644531
1,5538.0,619.6011428833008
1,5464.0,622.8011360168457
1,5464.0,626.2011184692383
1,6132.0,629.4011039733887
1,6132.0,632.001091003418
1,6131.0,634.4010772705078
1,6130.0,637.0010643005371
1,6130.0,639.5010528564453
1,6130.0,642.0010375976562
1,6130.0,644.4010200500488
1,6369.0,647.3009986877441
1,7174.0,650.0009727478027
1,7174.0,651.900951385498
1,7174.0,653.8009300231934
1,7174.0,655.7009086608887
1,7174.0,657.600887298584
1,7174.0,659.5008659362793
1,7174.0,661.4008445739746
1,7174.0,663.3008232116699
1,7174.0,665.2008018493652
1,7174.0,667.1007804870605
1,7174.0,669.0007591247559
1,7174.0,670.8007354736328
1,7174.0,672.6007118225098
1,7174.0,674.4006881713867
1,7174.0,676.2006645202637
1,7174.0,677.9006423950195
1,7174.0,680.9006233215332
1,7174.0,683.7006072998047
1,7174.0,686.7005882263184
1,7174.0,689.700569152832
1,7174.0,692.5005531311035
1,7174.0,695.300537109375
1,7174.0,697.9005165100098
1,7174.0,700.5004959106445
1,7174.0,703.5004692077637
1,7174.0,706.5004425048828
1,7174.0,709.500415802002
1,7174.0,712.5003890991211
1,7174.0,715.300365447998
1,7174.0,718.3003387451172
1,7174.0,721.3003120422363
1,7174.0,724.3002853393555
1,7174.0,727.3002586364746
1,7174.0,730.100227355957
1,7174.0,732.7001991271973
1,7174.0,735.5001640319824
1,7174.0,738.3001327514648
1,7174.0,741.2000999450684
1,7174.0,744.8000640869141
1,7174.0,748.4000282287598
1,7174.0,751.9999923706055
1,7174.0,755.3999557495117
1,7435.0,758.3999252319336
1,7435.0,760.7999000549316
1,7435.0,763.3998718261719
1,7414.0,765.9998435974121
1,7414.0,768.3998184204102
1,7414.0,770.599796295166
1,7414.0,773.0997657775879
1,7414.0,775.5997352600098
1,7414.0,778.0997047424316
1,7414.0,780.4996757507324
1,7414.0,782.8996467590332
1,7414.0,785.299617767334
1,7414.0,787.6995887756348
1,7414.0,790.6995658874512
1,7414.0,793.4995384216309
1,7414.0,796.4995079040527
1,7414.0,799.4994735717773
1,7414.0,802.4994354248047
1,7414.0,805.499397277832
1,7414.0,808.4993591308594
1,7414.0,811.3993225097656
1,7390.0,814.9992828369141
1,7695.0,817.8992462158203
1,7695.0,821.4992065429688
1,7695.0,825.0991668701172
1,7695.0,828.6991271972656
1,7695.0,831.8990936279297
1,7695.0,835.0990600585938
1,7695.0,838.4990234375
1,7695.0,841.8989868164062
1,7830.0,845.2989501953125
1,7830.0,848.0989151000977
1,7830.0,850.6988830566406
1,7830.0,853.698844909668
1,7830.0,856.6988067626953
1,7830.0,859.4987716674805
1,7830.0,862.4987335205078
1,7830.0,865.4986953735352
1,7830.0,868.4986572265625
1,7830.0,871.4986190795898
1,7830.0,874.298583984375
1,7830.0,877.0985488891602
1,7830.0,880.0985107421875
1,7830.0,882.9984741210938
1,8738.0,885.8984375
1,8651.0,887.7984085083008
1,8651.0,889.6983795166016
1,8651.0,891.5983505249023
1,8651.0,893.4983215332031
1,8651.0,895.3982925415039
1,8651.0,897.2982635498047
1,8651.0,899.1982345581055
1,8651.0,901.0982055664062
1,8651.0,902.998176574707
1,8651.0,904.8981475830078
1,8651.0,906.6981201171875
1,8651.0,908.4980926513672
1,8651.0,910.2980651855469
1,8651.0,912.0980377197266
1,8651.0,913.8980102539062
1,8651.0,915.4979858398438
1,8651.0,917.1979598999023
1,8651.0,919.4979248046875
1,8651.0,921.9978942871094
1,8651.0,924.4978637695312
1,8651.0,926.7978363037109
1,8651.0,930.3977966308594
1,8651.0,933.9977569580078
1,8651.0,937.1977233886719
1,8651.0,940.5976867675781
1,8651.0,943.7976531982422
1,8651.0,947.3976135253906
1,8651.0,950.9975738525391
1,8651.0,954.5975341796875
1,8651.0,958.1974945068359
1,8651.0,961.4974594116211
1,8651.0,964.7974243164062
1,8651.0,967.9973907470703
1,8651.0,971.1973571777344
1,8651.0,974.3973236083984
1,8651.0,977.5972900390625
1,8651.0,980.7972564697266
1,8651.0,983.8972244262695
1,8651.0,986.9971923828125
1,8707.0,990.0971603393555
1,8707.0,992.5971298217773
1,8707.0,995.0970993041992
1,8707.0,997.5970687866211
1,8707.0,1000.097038269043
1,8707.0,1002.5970077514648
1,8707.0,1005.0969772338867
1,8707.0,1007.5969467163086
1,8707.0,1010.0969161987305
1,8707.0,1012.5968856811523
1,8707.0,1015.0968551635742
1,8663.0,1017.5968246459961
1,8663.0,1020.096794128418
1,8662.0,1022.5967636108398
1,9434.0,1025.0967330932617
1,9432.0,1026.5967102050781
1,9432.0,1028.0966873168945
1,9432.0,1029.596664428711
1,9432.0,1031.0966415405273
1,9432.0,1032.5966186523438
1,9432.0,1034.0965957641602
1,9432.0,1035.5965728759766
1,9432.0,1037.096549987793
1,9432.0,1038.5965270996094
1,9432.0,1040.0965042114258
1,9432.0,1041.5964813232422
1,9432.0,1043.0964584350586
1,9432.0,1044.596435546875
1,9432.0,1046.0964126586914
1,9432.0,1047.5963897705078
1,9432.0,1049.0963668823242
1,9432.0,1050.5963439941406
1,9432.0,1052.096321105957
1,9432.0,1053.5962982177734
1,9432.0,1055.0962753295898
1,9432.0,1056.5962524414062
1,9432.0,1058.0962295532227
1,9432.0,1059.596206665039
1,9432.0,1061.0961837768555
1,9432.0,1062.5961608886719
1,9432.0,1064.0961380004883
1,9432.0,1065.5961151123047
1,9432.0,1067.096092224121
1,9432.0,1068.5960693359375
1,9432.0,1070.096046447754
1,9432.0,1071.5960235595703
1,9432.0,1073.0960006713867
1,9432.0,1074.5959777832031
1,9432.0,1076.0959548950195
1,9432.0,1077.595932006836
1,9432.0,1079.0959091186523
1,9432.0,1080.5958862304688
1,9432.0,1082.0958633422852
1,9432.0,1083.5958404541016
1,9432.0,1085.095817565918
1,9432.0,1086.5957946777344
1,9432.0,1088.0957717895508
1,9432.0,1089.5957489013672
1,9432.0,1091.0957260131836
1,9432.0,1092.595703125
1,9432.0,1094.0956802368164
1,9432.0,1095.5956573486328
1,9432.0,1097.0956344604492
1,9432.0,1098.5956115722656
1,9432.0,1100.095588684082
1,9432.0,1101.5955657958984
1,9432.0,1103.0955505371094
1,9432.0,1104.5955276489258
1,9432.0,1106.0955047607422
1,9432.0,1107.5954818725586
1,9432.0,1109.095458984375
1,9432.0,1110.5954360961914
1,9432.0,1112.0954132080078
1,9432.0,1113.5953903198242
1,9432.0,1115.0953674316406
1,9432.0,1116.595344543457
1,9432.0,1118.0953216552734
1,9432.0,1119.5952987670898
1,9432.0,1121.0952758789062
1,9432.0,1122.5952529907227
1,9432.0,1124.095230102539
1,9432.0,1125.5952072143555
1,9432.0,1127.0951843261719
1,9432.0,1128.5951614379883
1,9432.0,1130.0951385498047
1,9432.0,1131.595115661621
1,9432.0,1133.0950927734375
1,9432.0,1134.595069885254
1,9432.0,1136.0950469970703
1,9432.0,1137.5950241088867
1,9432.0,1139.0950012207031
1,9432.0,1140.5949783325195
1,9432.0,1142.094955444336
1,9432.0,1143.5949325561523
1,9432.0,1145.0949096679688
1,9432.0,1146.5948867797852
1,9432.0,1148.094871520996
1,9432.0,1149.5948486328125
1,9432.0,1151.094825744629
1,9432.0,1152.5948028564453
1,9432.0,1154.0947799682617
1,9432.0,1155.5947570800781
1,9432.0,1157.0947341918945
1,9432.0,1158.594711303711
1,9432.0,1160.0946884155273
1,9432.0,1161.5946655273438
1,9432.0,1163.0946426391602
1,9432.0,1164.5946197509766
1,9432.0,1166.094596862793
1,9432.0,1167.5945739746094
1,9432.0,1169.0945510864258
1,9432.0,1170.5945281982422
1,9432.0,1172.0945053100586
1,9432.0,1173.594482421875
1,9432.0,1175.094467163086
1,9432.0,1176.5944442749023
1,9432.0,1178.0944213867188
1,9432.0,1179.5943984985352
1,9432.0,1181.0943756103516
1,9432.0,1182.594352722168
1,9432.0,1184.0943298339844
1,9432.0,1185.5943069458008
1,9432.0,1187.0942840576172
3,0.0,2.0000000298023224
3,0.0,4.000000059604645
3,0.0,6.000000238418579
3,0.0,8.100000143051147
3,0.0,11.300000309944153
3,0.0,14.500000953674316
3,0.0,17.70000171661377
3,0.0,20.900002479553223
3,194.0,22.600002646446228
3,194.0,26.00000262260437
3,194.0,29.40000319480896
3,194.0,32.80000352859497
3,194.0,36.2000036239624
3,194.0,39.600003719329834
3,376.0,42.9000027179718
3,349.0,45.500000953674316
3,345.0,47.999999046325684
3,345.0,51.19999694824219
3,345.0,54.29999494552612
3,345.0,57.29999303817749
3,345.0,60.299991607666016
3,345.0,63.199989795684814
3,345.0,65.99998807907104
3,336.0,69.09998559951782
3,336.0,72.6999831199646
3,1220.0,76.19998168945312
3,1218.0,79.79997873306274
3,1217.0,83.3999752998352
3,1932.0,86.39997243881226
3,1931.0,89.3999695777893
3,1900.0,92.39996719360352
3,2457.0,94.39996528625488
3,2457.0,96.29996347427368
3,2453.0,98.19996166229248
3,2453.0,100.59996032714844
3,2453.0,102.99995803833008
3,2453.0,105.79995536804199
3,2453.0,108.5999526977539
3,2453.0,111.39995002746582
3,2453.0,114.19994735717773
3,2453.0,116.89994525909424
3,2453.0,120.29994201660156
3,2446.0,123.69993877410889
3,2433.0,126.9999361038208
3,2433.0,130.29993534088135
3,2490.0,133.5999345779419
3,2490.0,136.09993362426758
3,2490.0,138.59993267059326
3,2490.0,141.09993171691895
3,2490.0,143.59993171691895
3,2490.0,146.09993267059326
3,2490.0,150.09993171691895
3,2490.0,154.199933052063
3,2474.0,158.9999361038208
3,2473.0,163.79994106292725
3,2861.0,167.99994564056396
3,2861.0,172.19995212554932
3,2861.0,176.39996147155762
3,2861.0,180.59997177124023
3,2861.0,184.79998207092285
3,2861.0,188.89999198913574
3,2861.0,192.9000015258789
3,2861.0,196.90001106262207
3,2834.0,200.90002250671387
3,3558.0,204.90003395080566
3,3546.0,207.50004196166992
3,3528.0,210.10004997253418
3,4315.0,212.50005722045898
3,4313.0,214.30006408691406
3,4313.0,216.10007095336914
3,4313.0,217.90007781982422
3,4313.0,219.7000846862793
3,4313.0,221.50009155273438
3,4313.0,224.0000991821289
3,4313.0,225.9001064300537
3,4313.0,228.00011444091797
3,4313.0,229.90012168884277
3,4313.0,231.80012893676758
3,4313.0,234.1001377105713
3,4313.0,237.3001480102539
3,4313.0,240.50015830993652
3,4313.0,243.70016860961914
3,4313.0,246.90017890930176
3,4313.0,250.10018920898438
3,4313.0,253.20019912719727
3,4313.0,256.40020751953125
3,4313.0,258.2002143859863
3,4313.0,259.9002208709717
3,4313.0,263.1002311706543
3,4313.0,266.2002410888672
3,4313.0,269.20025062561035
3,4313.0,272.80026054382324
3,4313.0,277.0002727508545
3,4313.0,281.20028495788574
3,4313.0,285.400297164917
3,4313.0,289.6003112792969
3,4313.0,293.80032539367676
3,4313.0,297.9003391265869
3,4847.0,301.0003490447998
3,4847.0,304.1003589630127
3,4847.0,307.2003707885742
3,4847.0,311.20038414001465
3,4847.0,315.2003974914551
3,4847.0,319.2004108428955
3,4847.0,323.2004222869873
3,5225.0,327.20043563842773
3,5224.0,329.8004455566406
3,5224.0,332.60045623779297
3,5223.0,335.30046463012695
3,5223.0,338.00047302246094
3,5223.0,340.7004814147949
3,5223.0,343.4004898071289
3,5223.0,346.1004981994629
3,5223.0,348.8005065917969
3,6095.0,351.50051498413086
3,6095.0,353.40052032470703
3,6095.0,355.3005256652832
3,6095.0,357.2005310058594
3,6095.0,359.10053634643555
3,6095.0,361.0005416870117
3,6095.0,362.9005470275879
3,6095.0,364.80055236816406
3,6095.0,366.70055770874023
3,6095.0,368.6005630493164
3,6095.0,370.5005683898926
3,6095.0,372.40057373046875
3,6095.0,374.3005790710449
3,6095.0,376.60058403015137
3,6095.0,380.00059509277344
3,6095.0,383.40060806274414
3,6095.0,386.80062103271484
3,6095.0,390.20063400268555
3,6095.0,393.60064697265625
3,6095.0,397.00065994262695
3,6095.0,400.3006706237793
3,6095.0,404.30068588256836
3,6095.0,408.20069885253906
3,6095.0,412.10071182250977
3,6095.0,416.00072479248047
3,6095.0,419.8007354736328
3,6095.0,423.60074615478516
3,6095.0,427.4007568359375
3,6095.0,431.20076751708984
3,6095.0,435.0007781982422
3,6095.0,438.80078887939453
3,6095.0,442.6007995605469
3,6095.0,446.6008110046387
3,6082.0,450.400821685791
3,6056.0,455.40084075927734
3,6056.0,460.4008598327637
3,6635.0,463.8008728027344
3,6633.0,467.2008857727051
3,6631.0,470.80089950561523
3,6631.0,474.0009117126465
3,6629.0,477.60092544555664
3,6629.0,481.00093841552734
3,6629.0,484.40095138549805
3,6629.0,487.90096282958984
3,6629.0,491.40097427368164
3,6629.0,494.90098571777344
3,6629.0,498.40099716186523
3,7056.0,501.90100860595703
3,7055.0,504.80101776123047
3,7625.0,507.7010269165039
3,7624.0,509.6010322570801
3,7623.0,511.50103759765625
3,7623.0,513.4010429382324
3,7623.0,515.3010482788086
3,7623.0,517.2010536193848
3,7623.0,519.1010589599609
3,7623.0,521.0010643005371
3,7623.0,522.9010696411133
3,7623.0,524.8010749816895
3,7623.0,527.8010864257812
3,7623.0,530.801097869873
3,7623.0,533.9011077880859
3,7623.0,537.7011222839355
3,7623.0,541.1011352539062
3,7623.0,544.9011497497559
3,7623.0,548.7011566162109
3,7623.0,552.501163482666
3,7623.0,556.1011695861816
3,7623.0,559.9011726379395
3,7623.0,563.6011772155762
3,7623.0,567.2011795043945
3,7623.0,571.8011817932129
3,7623.0,576.2011833190918
3,7614.0,580.6011848449707
3,7717.0,584.2011833190918
3,7693.0,587.8011817932129
3,7658.0,591.6011810302734
3,8588.0,595.3011779785156
3,8584.0,598.0011749267578
3,8581.0,600.701171875
3,8581.0,603.4011688232422
3,8581.0,606.1011657714844
3,8558.0,608.8011627197266
3,9460.0,611.5011596679688
3,9460.0,613.4011573791504
3,9458.0,615.301155090332
3,9458.0,617.2011528015137
3,9458.0,619.001148223877
3,9458.0,620.8011436462402
3,9458.0,622.6011390686035
3,9458.0,624.4011383056641
3,9458.0,626.2011337280273
3,9458.0,628.5011291503906
3,9458.0,631.5011253356934
3,9458.0,634.5011215209961
3,9458.0,637.5011177062988
3,9458.0,640.5011138916016
3,9458.0,643.4011116027832
3,9458.0,646.0010986328125
3,9458.0,649.4010925292969
3,9458.0,652.5010833740234
3,9458.0,655.8010673522949
3,9458.0,660.4010467529297
3,9458.0,665.0010223388672
3,9458.0,669.6009941101074
3,9458.0,674.2009658813477
3,9458.0,678.8009300231934
3,9458.0,683.3008918762207
3,9458.0,688.5008544921875
3,9458.0,693.700813293457
3,9443.0,698.900764465332
3,9426.0,704.1007080078125
3,9382.0,709.1006546020508
3,10101.0,713.7006072998047
3,10096.0,717.5005645751953
3,10040.0,721.3005218505859
3,10765.0,724.7004852294922
3,10760.0,727.100456237793
3,10758.0,729.7004241943359
3,10758.0,732.3003921508789
3,10758.0,734.7003631591797
3,10757.0,737.3003311157227
3,10757.0,739.9002990722656
3,10757.0,742.5002670288086
3,10756.0,745.1002349853516
3,10755.0,747.7002029418945
3,10719.0,750.2001724243164
3,10719.0,752.6001434326172
3,10719.0,755.0001068115234
3,10719.0,757.8000717163086
3,10716.0,760.5000381469727
3,10711.0,763.2000045776367
3,10711.0,765.8999710083008
3,10710.0,768.5999374389648
3,10710.0,771.2999038696289
3,10710.0,773.999870300293
3,10710.0,776.699836730957
3,10689.0,779.3998031616211
3,10686.0,782.0997695922852
3,11295.0,784.3997421264648
3,11292.0,787.3997039794922
3,11289.0,790.2996673583984
3,11289.0,793.8996276855469
3,11622.0,796.8995895385742
3,11618.0,799.7995529174805
3,11615.0,802.6995162963867
3,11615.0,806.4994735717773
3,11592.0,810.299430847168
3,12467.0,813.0993957519531
3,12465.0,815.8993606567383
3,12463.0,818.6993255615234
3,12463.0,821.4992904663086
3,12463.0,824.1992568969727
3,12448.0,826.8992233276367
3,12743.0,830.0991897583008
3,12742.0,832.4991607666016
3,12742.0,835.2991256713867
3,12740.0,838.0990905761719
3,12738.0,840.7990570068359
3,12738.0,843.9990234375
3,12738.0,846.9989852905273
3,12738.0,849.9989471435547
3,12738.0,852.998908996582
3,12738.0,856.2988662719727
3,12736.0,859.9988250732422
3,13633.0,864.3987808227539
3,13623.0,867.9987411499023
3,13621.0,871.5987014770508
3,13621.0,875.1986618041992
3,13588.0,878.3986282348633
3,14044.0,881.8985900878906
3,14041.0,884.3985595703125
3,14041.0,886.8985290527344
3,14038.0,889.3984985351562
3,14038.0,891.8984680175781
3,14038.0,894.3984375
3,14025.0,896.6984100341797
3,14878.0,898.9983825683594
3,14878.0,900.698356628418
3,14877.0,902.3983306884766
3,14876.0,903.9983062744141
3,14876.0,906.1982727050781
3,14876.0,909.1982345581055
3,14876.0,912.0981979370117
3,14876.0,915.6981582641602
3,14876.0,919.2981185913086
3,14876.0,922.898078918457
3,14876.0,926.4980392456055
3,14876.0,929.6980056762695
3,14876.0,933.6979598999023
3,14876.0,937.3979187011719
3,14876.0,941.4978713989258
3,14876.0,946.2978210449219
3,14876.0,951.097770690918
3,14876.0,955.8977203369141
3,14852.0,960.5976715087891
3,16184.0,965.2976226806641
3,16184.0,968.3975830078125
3,16182.0,971.4975433349609
3,16182.0,974.5975036621094
3,16182.0,977.6974639892578
3,16182.0,980.7974243164062
3,16182.0,983.8973846435547
3,16182.0,986.9973449707031
3,16128.0,990.0973052978516
3,16593.0,993.197265625
3,16589.0,995.0972366333008
3,16585.0,996.9972076416016
3,16585.0,998.8971786499023
3,16585.0,1001.197151184082
3,16585.0,1003.0971221923828
3,16585.0,1004.9970932006836
3,16585.0,1007.4970626831055
3,16585.0,1010.697021484375
3,16585.0,1013.8969802856445
3,16585.0,1017.0969390869141
3,16585.0,1020.2968978881836
3,16585.0,1023.396858215332
3,16585.0,1026.4968185424805
3,16585.0,1030.4967727661133
3,16585.0,1034.296730041504
3,16585.0,1038.0966873168945
3,16585.0,1042.0966415405273
3,16585.0,1045.896598815918
3,16585.0,1049.8965530395508
3,16585.0,1053.8965072631836
3,16883.0,1057.8964614868164
3,16855.0,1060.4964294433594
3,16855.0,1063.2963943481445
3,16855.0,1065.8963623046875
3,16855.0,1068.5963287353516
3,16855.0,1071.6962966918945
3,16855.0,1074.1962661743164
3,16855.0,1077.4962310791016
3,16855.0,1080.2961959838867
3,16855.0,1083.296157836914
3,16855.0,1086.0961227416992
3,16855.0,1088.7960891723633
3,16855.0,1092.096046447754
3,16855.0,1095.8960037231445
3,16811.0,1099.8959655761719
3,16811.0,1103.8959197998047
3,17789.0,1107.8958740234375
3,17789.0,1110.6958389282227
3,17788.0,1113.4958038330078
3,17788.0,1115.9957809448242
3,17786.0,1118.6957550048828
3,17786.0,1122.2957077026367
3,17786.0,1125.4956665039062
3,17786.0,1129.0956192016602
3,17786.0,1132.595573425293
3,18047.0,1136.795524597168
3,18046.0,1140.1954803466797
3,18045.0,1143.5954360961914
3,18044.0,1146.895393371582
3,18043.0,1150.8953475952148
3,18042.0,1154.8953018188477
3,18042.0,1158.8952560424805
3,18042.0,1162.695213317871
3,18042.0,1166.4951705932617
3,18725.0,1170.3951263427734
3,18724.0,1173.695083618164
3,18724.0,1176.9950408935547
3,18724.0,1180.2949981689453
3,18724.0,1183.594955444336
3,18724.0,1186.8949127197266
3,19662.0,1190.1948699951172
3,19662.0,1192.8948287963867
3,20161.0,1195.5947875976562
3,20159.0,1197.7947692871094
3,20159.0,1200.5947341918945
3,20158.0,1203.1947021484375
3,20158.0,1205.7946701049805
3,20158.0,1209.594627380371
3,20158.0,1213.3945846557617
3,20158.0,1216.9945449829102
3,20158.0,1220.7945022583008
3,20158.0,1224.5944595336914
3,20158.0,1228.294418334961
3,20158.0,1231.9943771362305
3,20158.0,1235.4943389892578
3,20208.0,1238.9943008422852
3,20208.0,1241.6942672729492
3,20208.0,1244.3942337036133
3,20208.0,1247.0942001342773
3,20208.0,1249.7941665649414
3,20672.0,1252.494125366211
3,20660.0,1253.9941024780273
3,20657.0,1255.4940795898438
3,20657.0,1258.1940460205078
3,20657.0,1260.1940231323242
3,20657.0,1261.7940063476562
3,20657.0,1263.5939865112305
3,20657.0,1266.5939483642578
3,20657.0,1268.5939178466797
3,20657.0,1270.5938873291016
3,20657.0,1273.8938446044922
3,20657.0,1277.1938018798828
3,20657.0,1280.4937591552734
3,20657.0,1283.793716430664
3,20657.0,1286.8936767578125
3,20657.0,1290.3936309814453
3,20657.0,1294.7935791015625
3,20657.0,1299.3935241699219
3,20657.0,1303.9934692382812
3,20657.0,1308.5934143066406
3,20657.0,1313.1933670043945
3,21024.0,1317.793312072754
3,21021.0,1320.993263244629
3,21021.0,1324.193214416504
3,21020.0,1327.393165588379
3,21020.0,1330.1931228637695
